shipment_id,warehouse_block,shipment_mode,customer_care_calls,customer_rating,product_cost,prior_purchases,product_importance,customer_gender,discount_offered,weight_grams,is_delayed,source
8895,A,Road,5,5,253,5,low,F,4,1482,0,shipping_data
8910,F,Flight,7,2,288,4,high,M,4,1321,0,shipping_data
8912,F,Flight,6,5,243,4,low,F,6,1898,1,shipping_data
8913,A,Flight,5,3,229,5,low,F,1,1196,0,shipping_data
8917,D,Flight,4,3,246,5,medium,M,10,1646,1,shipping_data
8920,B,Flight,4,4,248,5,medium,M,2,1651,0,shipping_data
8954,F,Ship,2,2,98,5,medium,M,10,4368,0,shipping_data
8960,F,Ship,5,1,167,3,low,M,9,4660,0,shipping_data
8961,A,Ship,3,3,206,3,low,F,3,5746,1,shipping_data
8974,B,Ship,5,1,160,4,medium,M,5,5841,0,shipping_data
8979,A,Ship,5,4,191,4,low,M,8,4566,1,shipping_data
8989,D,Ship,5,2,270,3,low,M,3,5266,1,shipping_data
9003,A,Ship,5,1,133,2,medium,M,1,4643,0,shipping_data
9015,A,Ship,4,5,137,2,low,M,6,4055,1,shipping_data
9020,F,Road,4,1,241,3,low,M,6,5836,0,shipping_data
9026,F,Road,3,4,287,5,medium,F,9,5308,0,shipping_data
9031,D,Road,6,2,240,6,low,M,3,5967,1,shipping_data
9035,C,Road,3,1,162,4,medium,F,4,5683,0,shipping_data
9041,C,Flight,5,1,158,4,medium,F,4,5687,1,shipping_data
9044,F,Flight,5,5,225,4,high,F,3,5274,1,shipping_data
9052,B,Flight,2,1,271,3,low,M,1,4537,0,shipping_data
9060,F,Ship,3,2,199,3,medium,F,10,5768,1,shipping_data
9062,F,Ship,2,2,160,6,medium,F,9,4972,1,shipping_data
9066,F,Ship,4,2,263,3,medium,M,4,4935,1,shipping_data
9069,A,Ship,5,5,231,2,medium,F,6,5862,0,shipping_data
9071,C,Ship,3,1,173,2,low,F,7,4684,0,shipping_data
9074,F,Ship,3,1,249,2,medium,M,9,5987,1,shipping_data
9076,B,Ship,3,2,205,3,high,M,3,4563,1,shipping_data
9080,F,Ship,3,5,150,10,low,M,2,5042,0,shipping_data
9093,A,Ship,5,3,270,5,medium,F,8,1862,0,shipping_data
9097,D,Ship,3,3,219,6,low,M,10,1116,0,shipping_data
9104,F,Ship,5,3,253,5,low,M,6,1028,0,shipping_data
9113,C,Ship,3,1,159,3,low,M,10,4358,1,shipping_data
9115,D,Ship,3,1,249,2,medium,F,1,5190,1,shipping_data
9116,F,Ship,3,4,247,3,medium,M,9,5383,0,shipping_data
9118,B,Ship,3,3,209,3,medium,F,5,5831,0,shipping_data
9140,F,Ship,6,5,298,4,medium,F,8,1759,1,shipping_data
9151,D,Ship,7,5,255,4,low,F,9,1367,0,shipping_data
9154,B,Road,5,1,226,6,low,M,5,1078,0,shipping_data
9158,F,Road,6,4,287,4,medium,F,10,1811,1,shipping_data
9167,C,Road,6,4,294,3,medium,M,7,1455,0,shipping_data
9177,A,Flight,5,5,233,6,medium,F,4,1924,1,shipping_data
9183,A,Flight,6,3,266,4,medium,F,8,1547,0,shipping_data
9186,F,Flight,7,1,287,4,medium,M,9,1150,1,shipping_data
9194,F,Flight,7,4,264,4,medium,M,6,1265,0,shipping_data
9196,B,Flight,5,1,236,5,low,M,8,1441,0,shipping_data
9197,C,Ship,5,5,262,5,low,M,2,1304,0,shipping_data
9203,C,Ship,4,5,136,2,medium,M,4,5512,0,shipping_data
9213,A,Ship,4,5,188,3,medium,M,8,4125,0,shipping_data
9216,F,Ship,3,4,162,3,medium,M,7,5313,0,shipping_data
9220,B,Ship,4,4,146,4,medium,M,7,4953,1,shipping_data
9221,C,Ship,5,3,156,3,low,F,6,5231,1,shipping_data
9222,F,Ship,4,3,235,3,medium,F,4,5748,1,shipping_data
9230,F,Ship,3,2,113,5,medium,M,1,5993,0,shipping_data
9239,C,Ship,4,3,257,3,medium,M,1,5717,1,shipping_data
9240,F,Ship,4,2,217,2,medium,F,8,4907,1,shipping_data
9245,C,Ship,4,1,224,2,low,M,10,4653,1,shipping_data
9250,B,Ship,2,1,228,2,low,F,2,5435,0,shipping_data
9258,F,Ship,3,5,287,5,high,M,1,5263,1,shipping_data
9259,D,Ship,5,1,176,4,low,F,1,4270,1,shipping_data
9273,A,Ship,4,1,195,3,medium,M,2,4682,0,shipping_data
9276,F,Ship,4,5,142,4,medium,F,6,5027,0,shipping_data
9281,C,Ship,4,3,216,4,medium,M,3,4750,0,shipping_data
9283,D,Ship,2,3,192,3,low,M,4,5524,0,shipping_data
9286,B,Ship,3,2,253,2,low,M,8,5608,0,shipping_data
9287,C,Ship,3,4,180,3,low,M,2,5659,1,shipping_data
9292,B,Road,6,1,237,5,medium,M,3,5299,1,shipping_data
9293,C,Road,3,4,160,3,low,M,10,4602,0,shipping_data
9297,A,Road,4,4,128,6,medium,F,3,5459,0,shipping_data
9301,D,Road,4,2,149,6,low,F,6,4904,0,shipping_data
9306,F,Road,6,3,199,4,medium,F,1,5204,0,shipping_data
9317,C,Flight,4,5,176,2,low,F,1,4155,0,shipping_data
9326,F,Flight,4,1,271,4,medium,F,2,4133,1,shipping_data
9327,A,Flight,4,5,196,5,low,F,2,5840,0,shipping_data
9341,C,Ship,3,2,177,3,low,F,5,5941,0,shipping_data
9345,A,Ship,4,1,253,3,medium,F,9,5502,1,shipping_data
9346,B,Ship,4,1,157,2,medium,F,7,4690,1,shipping_data
9350,F,Ship,7,5,255,4,low,F,2,1826,1,shipping_data
9352,B,Ship,7,1,267,4,medium,M,9,1261,1,shipping_data
9355,D,Ship,6,4,276,4,low,M,4,1662,1,shipping_data
9356,F,Ship,6,4,257,4,low,F,4,1451,0,shipping_data
9358,B,Ship,6,1,283,5,low,F,9,1311,1,shipping_data
9364,B,Ship,4,1,232,5,medium,F,7,1899,1,shipping_data
9365,C,Ship,5,1,217,2,medium,F,10,4264,0,shipping_data
9372,F,Ship,6,2,191,5,low,M,1,4314,0,shipping_data
9379,D,Ship,4,4,167,4,low,M,2,5908,1,shipping_data
9380,F,Ship,6,1,144,4,low,F,5,5121,0,shipping_data
9388,B,Ship,3,2,177,3,low,F,9,5427,0,shipping_data
9390,F,Ship,4,2,210,3,low,F,9,4102,1,shipping_data
9391,D,Ship,2,3,224,2,low,F,5,5050,0,shipping_data
9401,C,Ship,6,4,285,4,medium,M,4,1244,1,shipping_data
9403,D,Ship,6,3,257,4,low,F,2,1694,0,shipping_data
9428,F,Road,5,2,266,5,medium,M,8,1367,0,shipping_data
9435,A,Road,3,1,146,5,low,M,10,1737,0,shipping_data
9446,F,Road,4,2,259,5,low,M,6,1827,1,shipping_data
9451,D,Flight,7,4,296,4,low,F,10,1033,0,shipping_data
9454,B,Flight,5,3,230,5,medium,M,4,1123,0,shipping_data
9464,F,Flight,5,2,205,3,medium,F,1,4351,0,shipping_data
9469,D,Flight,4,4,156,2,medium,F,7,5938,0,shipping_data
9470,F,Flight,4,4,137,3,medium,F,8,4066,1,shipping_data
9479,C,Ship,6,4,147,3,low,M,4,4549,1,shipping_data
9485,C,Ship,3,5,218,2,medium,F,6,4072,0,shipping_data
9487,D,Ship,3,5,211,2,medium,F,9,4577,1,shipping_data
9492,F,Ship,3,5,156,2,medium,F,8,5848,0,shipping_data
9494,F,Ship,4,5,241,4,medium,F,10,4126,1,shipping_data
9495,A,Ship,4,5,199,4,medium,M,1,5585,1,shipping_data
9497,C,Ship,3,3,221,3,low,F,5,4388,0,shipping_data
9508,B,Ship,3,4,253,3,medium,M,4,4269,0,shipping_data
9515,C,Ship,3,4,255,3,medium,F,10,5291,1,shipping_data
9518,F,Ship,4,1,208,3,medium,F,8,4890,1,shipping_data
9528,F,Ship,4,1,164,4,medium,M,3,5318,1,shipping_data
9534,F,Ship,3,3,246,4,low,F,3,4316,0,shipping_data
9535,D,Ship,3,1,131,6,medium,M,8,5352,0,shipping_data
9536,F,Ship,2,2,156,3,low,F,5,4151,1,shipping_data
9537,A,Ship,3,2,222,4,medium,M,10,5720,0,shipping_data
9539,C,Ship,3,2,212,3,medium,M,10,4117,0,shipping_data
9546,F,Ship,3,3,190,3,low,F,9,5279,0,shipping_data
9555,A,Ship,3,2,204,2,low,F,2,5033,1,shipping_data
9557,C,Ship,3,1,257,2,medium,F,2,5815,0,shipping_data
9559,D,Ship,3,5,157,4,medium,F,2,4640,0,shipping_data
9571,D,Road,4,4,146,2,medium,F,5,4356,0,shipping_data
9573,A,Road,3,1,195,5,low,F,4,4034,0,shipping_data
9585,A,Road,6,5,248,3,low,F,3,5709,1,shipping_data
9588,F,Flight,5,1,170,4,medium,M,4,5113,1,shipping_data
9590,F,Flight,3,4,166,4,low,F,1,5533,1,shipping_data
9592,B,Flight,4,1,173,5,low,F,5,5049,1,shipping_data
9599,C,Flight,6,1,215,4,low,M,1,4581,1,shipping_data
9600,F,Flight,4,1,149,3,low,M,2,4499,0,shipping_data
9612,F,Ship,5,3,137,3,low,M,6,5357,0,shipping_data
9614,F,Ship,4,4,256,3,low,F,5,5399,0,shipping_data
9624,F,Ship,6,3,304,4,low,M,3,1752,1,shipping_data
9625,D,Ship,6,3,244,5,medium,F,1,1847,1,shipping_data
9632,F,Ship,6,4,292,4,medium,M,8,1779,1,shipping_data
9642,F,Ship,3,2,264,2,low,M,6,5702,1,shipping_data
9645,A,Ship,4,1,256,3,low,M,6,5818,0,shipping_data
9648,F,Ship,4,1,272,2,low,M,2,5022,0,shipping_data
9652,B,Ship,2,4,180,2,low,F,5,4010,1,shipping_data
9656,F,Ship,6,3,244,5,medium,F,4,1121,1,shipping_data
9658,B,Ship,4,3,275,5,medium,M,5,1329,0,shipping_data
9662,F,Ship,7,2,300,4,medium,M,3,1070,1,shipping_data
9665,C,Ship,2,5,181,5,medium,F,5,1043,0,shipping_data
9670,B,Ship,6,5,271,4,low,M,3,1710,1,shipping_data
9675,A,Ship,6,5,268,4,medium,M,2,1462,0,shipping_data
9677,C,Ship,6,2,259,4,low,M,5,1771,1,shipping_data
9687,A,Ship,5,5,218,5,medium,F,7,1692,0,shipping_data
9697,D,Ship,7,5,288,4,low,F,1,1269,1,shipping_data
9700,B,Ship,6,3,310,5,low,M,6,1139,0,shipping_data
9701,C,Road,5,3,256,6,medium,M,3,1441,0,shipping_data
9705,A,Road,5,2,272,5,low,M,8,1317,0,shipping_data
9710,F,Road,4,3,219,6,medium,F,2,1634,0,shipping_data
9726,F,Flight,4,1,152,5,medium,M,8,5711,0,shipping_data
9733,D,Flight,3,5,252,3,medium,F,8,4557,1,shipping_data
9736,B,Flight,5,2,261,3,high,M,3,5303,1,shipping_data
9738,F,Flight,3,2,210,3,low,F,9,4731,1,shipping_data
9740,F,Flight,3,4,143,3,low,M,10,5261,0,shipping_data
9743,C,Flight,3,3,154,2,low,M,1,5884,1,shipping_data
9745,D,Ship,5,1,238,5,low,F,5,5854,0,shipping_data
9746,F,Ship,4,2,264,2,low,F,9,4490,0,shipping_data
9751,D,Ship,3,4,181,3,high,F,9,5470,0,shipping_data
9753,A,Ship,2,3,258,2,low,M,4,5052,1,shipping_data
9754,B,Ship,3,5,202,2,medium,F,8,4552,1,shipping_data
9783,A,Ship,3,4,213,3,high,M,7,5516,1,shipping_data
9784,B,Ship,4,3,99,6,medium,M,9,5903,0,shipping_data
9792,F,Ship,3,1,250,3,medium,F,6,5832,0,shipping_data
9802,B,Ship,3,5,192,4,medium,F,7,4741,1,shipping_data
9803,C,Ship,4,2,204,3,medium,F,3,4001,0,shipping_data
9804,F,Ship,3,4,244,3,medium,M,4,4458,0,shipping_data
9805,D,Ship,3,2,255,4,low,F,8,5511,0,shipping_data
9822,F,Ship,4,2,151,3,medium,M,3,5154,1,shipping_data
9839,C,Road,5,5,203,4,low,M,6,4557,1,shipping_data
9843,A,Road,4,5,155,3,medium,M,3,5939,1,shipping_data
9844,B,Road,5,4,260,3,low,M,8,4535,0,shipping_data
9848,F,Road,5,1,173,4,medium,F,2,4615,0,shipping_data
9851,C,Road,3,2,122,4,low,F,9,5299,1,shipping_data
9857,C,Road,4,4,185,2,medium,F,1,4729,0,shipping_data
9870,F,Flight,3,1,109,6,low,F,5,4374,1,shipping_data
9874,B,Flight,3,5,202,4,medium,F,7,4458,0,shipping_data
9877,D,Flight,6,1,173,3,medium,F,2,4892,0,shipping_data
9883,D,Ship,6,5,268,4,medium,F,1,1248,1,shipping_data
9886,B,Ship,5,1,275,5,low,M,6,1156,1,shipping_data
9887,C,Ship,6,3,298,4,low,F,9,1515,1,shipping_data
9905,C,Ship,3,2,179,8,high,M,3,4584,0,shipping_data
9907,D,Ship,6,2,173,3,medium,F,4,5970,0,shipping_data
9914,F,Ship,7,2,277,5,low,F,7,1260,1,shipping_data
9933,A,Ship,4,2,228,5,low,F,3,1473,1,shipping_data
9945,A,Ship,7,5,268,4,medium,F,9,1754,1,shipping_data
9952,B,Ship,6,4,288,4,medium,F,9,1575,0,shipping_data
9955,D,Ship,6,2,260,4,low,F,8,1522,0,shipping_data
9956,F,Ship,4,3,264,5,low,F,2,1541,0,shipping_data
9957,A,Ship,5,2,269,5,medium,F,10,1113,1,shipping_data
9967,D,Ship,6,5,310,4,medium,F,10,1553,0,shipping_data
9968,F,Ship,5,4,266,2,medium,M,1,5494,0,shipping_data
9972,F,Ship,3,3,137,3,low,F,8,4742,0,shipping_data
9973,D,Ship,3,1,167,2,low,F,8,4171,1,shipping_data
9975,A,Road,5,2,192,2,low,M,5,4046,0,shipping_data
9982,B,Road,4,2,219,4,low,M,8,5660,0,shipping_data
9984,F,Road,4,2,158,3,medium,F,9,4078,1,shipping_data
9991,D,Road,5,2,197,5,low,F,4,4196,1,shipping_data
9994,B,Road,5,2,271,4,low,F,4,4066,0,shipping_data
10002,F,Flight,6,4,224,5,medium,M,10,5602,0,shipping_data
10007,C,Flight,3,4,216,3,low,F,3,5149,0,shipping_data
10010,F,Flight,4,1,269,3,low,F,3,4409,1,shipping_data
10015,D,Flight,3,3,185,2,low,M,4,4746,0,shipping_data
10024,B,Ship,2,3,226,3,medium,M,8,5106,1,shipping_data
10026,F,Ship,3,4,189,3,high,M,2,5464,0,shipping_data
10037,C,Ship,4,5,240,5,medium,M,8,4314,0,shipping_data
10038,F,Ship,3,2,222,2,medium,M,1,4021,1,shipping_data
10043,C,Ship,4,4,200,3,low,F,7,5807,1,shipping_data
10055,C,Ship,5,1,145,2,medium,M,8,4485,1,shipping_data
10056,F,Ship,3,5,171,3,medium,M,5,4075,1,shipping_data
10067,C,Ship,3,3,209,3,low,M,1,5186,0,shipping_data
10070,F,Ship,5,3,141,2,medium,F,10,4651,0,shipping_data
10080,F,Ship,5,3,172,3,medium,F,3,4056,0,shipping_data
10085,C,Ship,4,4,249,3,medium,F,1,5743,0,shipping_data
10090,B,Ship,5,3,137,4,low,F,9,4754,0,shipping_data
10100,F,Ship,3,2,133,3,medium,M,10,5803,0,shipping_data
10103,C,Ship,4,2,220,3,low,F,9,5896,0,shipping_data
10104,F,Ship,4,3,212,2,low,M,8,5513,0,shipping_data
10107,A,Ship,4,2,199,3,low,M,7,5342,0,shipping_data
10109,C,Ship,4,5,254,3,low,F,7,4363,0,shipping_data
10117,D,Road,4,5,170,3,medium,M,3,4695,1,shipping_data
10118,F,Road,4,1,243,3,high,F,9,4277,0,shipping_data
10120,B,Road,3,4,257,3,low,F,4,4883,0,shipping_data
10142,F,Flight,5,5,263,5,medium,M,10,1789,1,shipping_data
10146,F,Flight,7,5,254,4,medium,F,6,1014,0,shipping_data
10150,B,Flight,5,1,243,5,medium,M,8,1732,0,shipping_data
10152,F,Flight,5,4,235,5,low,F,8,1549,0,shipping_data
10157,C,Ship,4,4,243,3,high,F,4,5082,1,shipping_data
10167,A,Ship,2,5,271,3,low,M,9,4185,0,shipping_data
10172,F,Ship,6,2,137,10,low,F,4,4490,0,shipping_data
10173,A,Ship,3,2,250,3,medium,M,6,4636,0,shipping_data
10179,A,Ship,4,4,258,5,low,M,9,1947,1,shipping_data
10181,C,Ship,5,5,263,5,medium,M,2,1417,0,shipping_data
10185,A,Ship,7,5,254,4,medium,F,1,1347,0,shipping_data
10190,F,Ship,4,1,228,5,low,F,6,1874,0,shipping_data
10191,A,Ship,5,5,235,5,low,M,8,1332,1,shipping_data
10193,C,Ship,6,1,189,2,low,F,6,1269,0,shipping_data
10194,F,Ship,6,4,280,4,low,M,4,1831,1,shipping_data
10209,A,Ship,5,2,263,6,low,M,2,1851,0,shipping_data
10211,C,Ship,5,5,270,5,low,M,5,1852,1,shipping_data
10215,A,Ship,4,2,270,5,low,F,10,1340,0,shipping_data
10224,F,Ship,5,3,242,5,low,F,6,1681,0,shipping_data
10227,A,Ship,6,1,265,4,low,F,1,1345,1,shipping_data
10229,C,Ship,3,1,238,2,low,M,9,5158,0,shipping_data
10235,C,Ship,5,5,226,4,low,F,10,5676,1,shipping_data
10237,D,Ship,4,4,175,2,medium,F,10,4927,0,shipping_data
10251,A,Road,5,2,155,3,low,F,10,4485,1,shipping_data
10256,F,Road,4,3,173,3,low,M,4,4793,1,shipping_data
10261,D,Road,5,4,200,3,medium,M,3,4225,0,shipping_data
10264,B,Road,3,3,160,2,medium,F,3,4665,0,shipping_data
10271,C,Flight,4,5,157,3,medium,M,10,5898,1,shipping_data
10273,D,Flight,4,4,160,3,medium,M,5,4440,0,shipping_data
10284,F,Flight,3,5,177,2,low,F,2,4906,1,shipping_data
10288,B,Flight,3,3,215,2,low,F,2,5661,0,shipping_data
10293,A,Ship,4,2,210,3,medium,F,10,5354,0,shipping_data
10305,A,Ship,4,5,272,2,low,F,10,4962,0,shipping_data
10314,F,Ship,3,2,229,6,medium,F,3,5689,1,shipping_data
10315,D,Ship,3,4,195,2,low,F,5,4660,1,shipping_data
10325,C,Ship,4,1,269,3,low,F,7,5211,1,shipping_data
10340,F,Ship,4,5,265,2,low,F,6,4660,1,shipping_data
10352,F,Ship,2,5,228,3,low,M,8,5643,1,shipping_data
10356,F,Ship,3,5,171,3,medium,F,7,5318,1,shipping_data
10360,B,Ship,4,4,205,4,medium,F,2,4690,1,shipping_data
10363,D,Ship,3,3,217,3,low,F,6,4887,0,shipping_data
10368,F,Ship,5,5,135,3,low,F,4,5734,0,shipping_data
10375,D,Ship,4,1,258,3,low,F,10,4906,0,shipping_data
10385,C,Ship,3,4,252,2,high,M,9,4278,0,shipping_data
10398,F,Road,5,2,171,3,low,M,6,4656,1,shipping_data
10400,F,Road,4,2,189,10,medium,F,5,5470,0,shipping_data
10401,A,Road,2,1,235,3,high,M,8,4522,1,shipping_data
10408,B,Flight,4,3,248,5,low,M,3,1093,0,shipping_data
10410,F,Flight,6,2,271,4,low,F,2,1893,1,shipping_data
10413,A,Flight,5,5,248,5,medium,M,8,1881,1,shipping_data
10426,B,Flight,3,4,180,6,medium,F,3,5605,0,shipping_data
10429,D,Flight,4,5,185,2,low,F,4,5428,0,shipping_data
10455,A,Ship,5,5,259,6,low,M,5,1382,1,shipping_data
10457,C,Ship,5,4,217,6,medium,M,6,1483,1,shipping_data
10464,F,Ship,5,5,257,5,medium,F,6,1101,0,shipping_data
10469,C,Ship,5,1,241,5,low,M,4,1348,1,shipping_data
10470,F,Ship,4,2,262,6,medium,F,4,1644,1,shipping_data
10488,F,Ship,5,2,254,5,medium,F,4,1030,0,shipping_data
10496,F,Ship,4,2,214,6,medium,M,9,4736,1,shipping_data
10497,A,Ship,4,1,251,2,low,F,2,4839,1,shipping_data
10500,F,Ship,3,4,239,2,low,F,10,5674,1,shipping_data
10503,A,Ship,3,1,248,3,medium,M,7,5588,0,shipping_data
10504,B,Ship,5,5,244,3,medium,M,7,4078,1,shipping_data
10512,F,Ship,4,3,190,2,low,F,7,5834,1,shipping_data
10527,A,Road,4,1,204,6,low,M,1,4943,0,shipping_data
10528,B,Road,5,5,237,3,medium,M,5,4285,1,shipping_data
10530,F,Road,3,2,235,2,medium,F,9,5116,0,shipping_data
10531,D,Road,3,5,263,3,medium,M,4,4081,1,shipping_data
10536,F,Road,4,1,211,3,medium,F,7,4083,1,shipping_data
10553,C,Flight,3,1,185,2,medium,F,9,4316,0,shipping_data
10554,F,Flight,6,3,178,5,low,F,5,4567,0,shipping_data
10574,F,Ship,3,1,174,3,low,F,9,4380,1,shipping_data
10587,A,Ship,4,2,258,3,low,F,5,5393,1,shipping_data
10588,B,Ship,3,5,166,3,medium,F,9,5275,1,shipping_data
10589,C,Ship,4,1,193,3,low,F,3,5919,0,shipping_data
10590,F,Ship,3,2,167,2,low,M,3,4722,1,shipping_data
10594,B,Ship,2,5,188,2,medium,F,9,4610,0,shipping_data
10596,F,Ship,4,5,183,2,low,F,1,4741,0,shipping_data
10599,A,Ship,4,2,177,3,medium,M,5,5757,0,shipping_data
10603,D,Ship,5,2,176,4,low,M,1,5810,0,shipping_data
10605,A,Ship,4,2,238,3,low,F,3,5265,1,shipping_data
10609,D,Ship,3,1,133,3,low,F,10,5640,0,shipping_data
10618,B,Ship,3,4,160,3,medium,M,3,5662,0,shipping_data
10621,D,Ship,4,3,156,3,medium,F,8,4701,1,shipping_data
10623,A,Ship,5,5,98,2,medium,M,2,4125,1,shipping_data
10633,D,Ship,2,3,273,4,low,M,3,5079,0,shipping_data
10635,A,Ship,3,1,241,3,low,F,10,4120,0,shipping_data
10642,B,Ship,3,4,133,4,low,F,10,4571,0,shipping_data
10651,D,Ship,4,4,239,3,medium,F,7,5297,1,shipping_data
10658,F,Ship,4,5,267,5,low,M,7,1983,0,shipping_data
10660,B,Road,4,4,259,5,low,F,5,1065,1,shipping_data
10665,A,Road,5,2,262,5,medium,M,1,1483,0,shipping_data
10666,B,Road,5,1,241,5,low,F,1,1146,0,shipping_data
10673,C,Road,5,2,258,5,high,M,6,1059,0,shipping_data
10677,A,Road,2,4,273,4,low,F,7,4743,1,shipping_data
10686,F,Flight,3,5,133,4,low,M,10,4151,0,shipping_data
10688,F,Flight,2,4,258,3,medium,M,7,5736,0,shipping_data
10696,B,Flight,3,5,222,3,low,F,10,5185,1,shipping_data
10715,C,Ship,5,4,254,5,low,M,10,1350,0,shipping_data
10721,C,Ship,4,3,257,5,medium,F,9,1080,0,shipping_data
10723,D,Ship,4,1,216,6,low,M,9,1678,1,shipping_data
10726,B,Ship,5,5,240,5,low,M,8,1750,1,shipping_data
10727,C,Ship,5,1,219,5,low,M,8,1419,1,shipping_data
10731,A,Ship,4,1,253,5,low,F,1,1235,0,shipping_data
10736,F,Ship,4,4,229,6,medium,F,8,1175,0,shipping_data
10744,B,Ship,5,1,261,5,medium,M,3,1644,1,shipping_data
10746,F,Ship,5,1,257,6,low,M,2,1258,1,shipping_data
10757,C,Ship,2,4,160,5,low,F,3,1645,0,shipping_data
10764,F,Ship,5,1,259,5,low,F,7,1871,1,shipping_data
10765,D,Ship,5,1,235,5,low,M,4,1259,1,shipping_data
10772,F,Ship,4,1,250,6,medium,F,7,1292,0,shipping_data
10777,D,Ship,5,2,226,6,low,F,5,1981,1,shipping_data
10796,F,Ship,4,3,232,5,medium,F,8,1265,0,shipping_data
10803,A,Road,4,5,229,5,low,F,3,1954,0,shipping_data
10812,F,Road,5,1,162,3,low,F,4,5869,1,shipping_data
10819,D,Flight,4,1,135,4,low,F,5,5934,0,shipping_data
10829,C,Flight,3,3,192,3,high,F,4,4339,1,shipping_data
10844,F,Ship,4,1,154,2,low,M,1,5578,0,shipping_data
10845,A,Ship,5,2,150,3,medium,F,7,5980,0,shipping_data
10849,D,Ship,3,2,201,4,medium,M,10,5565,0,shipping_data
10854,F,Ship,5,3,139,2,medium,F,3,5261,0,shipping_data
10860,F,Ship,3,1,125,3,medium,M,9,5489,0,shipping_data
10862,F,Ship,4,1,145,3,medium,F,7,4386,1,shipping_data
10863,A,Ship,6,4,242,3,medium,M,9,5920,0,shipping_data
10865,C,Ship,5,3,148,3,low,M,7,4714,0,shipping_data
10872,F,Ship,3,5,205,4,low,F,9,4819,1,shipping_data
10893,A,Ship,4,5,167,2,low,F,7,5800,0,shipping_data
10899,A,Ship,4,1,222,2,high,M,3,5665,1,shipping_data
10903,D,Ship,5,3,210,3,medium,M,9,5912,0,shipping_data
10910,F,Ship,4,2,229,4,low,M,8,5385,0,shipping_data
10911,A,Ship,5,5,264,8,high,F,10,5759,1,shipping_data
10914,F,Ship,3,2,164,4,medium,F,10,4560,1,shipping_data
10926,F,Ship,5,1,240,5,low,M,10,1373,1,shipping_data
10932,F,Ship,4,3,253,5,low,M,6,1366,1,shipping_data
10934,F,Road,5,1,251,6,low,F,3,1562,0,shipping_data
10936,B,Road,4,2,229,6,medium,F,5,1689,0,shipping_data
10937,C,Road,5,3,257,5,medium,M,8,1981,1,shipping_data
10943,C,Road,5,1,219,6,low,F,2,1650,1,shipping_data
10950,F,Road,3,4,202,3,medium,M,7,1946,0,shipping_data
10958,F,Flight,4,3,229,4,low,F,7,4829,0,shipping_data
10960,B,Flight,4,2,227,10,low,F,10,4619,0,shipping_data
10962,F,Flight,3,2,164,4,medium,M,6,5761,0,shipping_data
10963,D,Flight,4,1,261,4,medium,F,7,5600,1,shipping_data
10965,A,Flight,5,3,224,5,low,M,5,1842,0,shipping_data
10969,D,Flight,4,4,257,5,medium,F,4,1668,0,shipping_data
10970,F,Flight,5,2,234,5,medium,M,7,1524,0,shipping_data
10973,C,Flight,4,1,249,5,low,F,10,1762,1,shipping_data
10990,B,Ship,5,1,218,5,medium,F,9,1603,0,shipping_data
10994,F,Ship,5,1,257,6,low,F,1,1150,0,shipping_data
10998,F,Ship,5,2,223,6,medium,M,2,1210,0,shipping_data
